epoch= 0, acc = 12.140000343322754
upload= 1081096, download = 1082856
epoch= 1, acc = 13.880000114440918
upload= 2162192, download = 2165712
epoch= 2, acc = 14.670000076293945
upload= 3243288, download = 3248568
epoch= 3, acc = 20.360000610351562
upload= 4324360, download = 4331400
epoch= 4, acc = 22.709999084472656
upload= 5405456, download = 5414256
epoch= 5, acc = 31.43000030517578
upload= 6486552, download = 6497112
epoch= 6, acc = 36.720001220703125
upload= 7567624, download = 7579944
epoch= 7, acc = 41.130001068115234
upload= 8648720, download = 8662800
epoch= 8, acc = 45.43000030517578
upload= 9729792, download = 9745632
epoch= 9, acc = 46.02000045776367
upload= 10810888, download = 10828488
epoch= 10, acc = 49.27000045776367
upload= 11891984, download = 11911344
epoch= 11, acc = 48.130001068115234
upload= 12973080, download = 12994200
epoch= 12, acc = 49.9900016784668
upload= 14054128, download = 14077008
epoch= 13, acc = 48.0
upload= 15135224, download = 15159864
epoch= 14, acc = 48.79999923706055
upload= 16216296, download = 16242696
epoch= 15, acc = 47.95000076293945
upload= 17297392, download = 17325552
epoch= 16, acc = 47.689998626708984
upload= 18378488, download = 18408408
epoch= 17, acc = 47.459999084472656
upload= 19459584, download = 19491264
epoch= 18, acc = 47.150001525878906
upload= 20540680, download = 20574120
epoch= 19, acc = 48.58000183105469
upload= 21621776, download = 21656976
epoch= 20, acc = 48.75
upload= 22702872, download = 22739832
epoch= 21, acc = 49.560001373291016
upload= 23783944, download = 23822664
epoch= 22, acc = 50.59000015258789
upload= 24865040, download = 24905520
epoch= 23, acc = 51.38999938964844
upload= 25946136, download = 25988376
epoch= 24, acc = 53.93000030517578
upload= 27027208, download = 27071208
epoch= 25, acc = 53.709999084472656
upload= 28108304, download = 28154064
epoch= 26, acc = 56.68000030517578
upload= 29189400, download = 29236920
epoch= 27, acc = 55.43000030517578
upload= 30270496, download = 30319776
epoch= 28, acc = 58.970001220703125
upload= 31351592, download = 31402632
epoch= 29, acc = 57.52000045776367
upload= 32432664, download = 32485464
epoch= 30, acc = 61.189998626708984
