epoch= 0, acc = 10.289999961853027
upload= 4505166, download = 4591700
epoch= 1, acc = 15.90999984741211
upload= 9009282, download = 9126000
epoch= 2, acc = 20.309999465942383
upload= 13513296, download = 13660100
epoch= 3, acc = 21.65999984741211
upload= 18017311, download = 18194250
epoch= 4, acc = 24.329999923706055
upload= 22521527, download = 22728650
epoch= 5, acc = 31.549999237060547
upload= 27025743, download = 27263050
epoch= 6, acc = 34.060001373291016
upload= 31529859, download = 31797350
epoch= 7, acc = 39.81999969482422
upload= 36034075, download = 36331750
epoch= 8, acc = 37.709999084472656
upload= 40538291, download = 40866150
epoch= 9, acc = 43.369998931884766
upload= 45042407, download = 45400450
epoch= 10, acc = 35.2599983215332
upload= 49546823, download = 49935050
epoch= 11, acc = 38.279998779296875
upload= 54051138, download = 54469500
epoch= 12, acc = 37.83000183105469
upload= 58555353, download = 59003850
epoch= 13, acc = 43.45000076293945
upload= 63059469, download = 63538150
epoch= 14, acc = 45.91999816894531
upload= 67563385, download = 68072250
epoch= 15, acc = 46.31999969482422
upload= 72067701, download = 72606750
epoch= 16, acc = 47.130001068115234
upload= 76571817, download = 77141050
epoch= 17, acc = 52.0099983215332
upload= 81075733, download = 81675150
epoch= 18, acc = 52.38999938964844
upload= 85579749, download = 86209350
epoch= 19, acc = 57.130001068115234
upload= 90083964, download = 90743700
epoch= 20, acc = 58.189998626708984
upload= 94587980, download = 95277900
epoch= 21, acc = 61.349998474121094
upload= 99092296, download = 99812400
epoch= 22, acc = 58.959999084472656
upload= 103596411, download = 104346650
epoch= 23, acc = 63.68000030517578
upload= 108100527, download = 108880950
epoch= 24, acc = 60.400001525878906
upload= 112604543, download = 113415150
epoch= 25, acc = 64.0199966430664
upload= 117108859, download = 117949650
epoch= 26, acc = 63.58000183105469
upload= 121612975, download = 122483950
epoch= 27, acc = 67.30999755859375
upload= 126117091, download = 127018250
epoch= 28, acc = 66.44999694824219
upload= 130620907, download = 131552250
epoch= 29, acc = 70.43000030517578
upload= 135125123, download = 136086650
epoch= 30, acc = 66.12000274658203
upload= 139629339, download = 140621050
epoch= 31, acc = 72.98999786376953
upload= 144133654, download = 145155500
epoch= 32, acc = 67.1500015258789
upload= 148637969, download = 149689950
epoch= 33, acc = 74.25
upload= 153142183, download = 154224250
epoch= 34, acc = 72.0999984741211
upload= 157646298, download = 158758500
epoch= 35, acc = 77.5
upload= 162150614, download = 163293000
epoch= 36, acc = 72.18000030517578
upload= 166654730, download = 167827300
epoch= 37, acc = 79.76000213623047
upload= 171158946, download = 172361700
epoch= 38, acc = 73.4800033569336
upload= 175663162, download = 176896100
epoch= 39, acc = 79.94000244140625
upload= 180167277, download = 181430350
epoch= 40, acc = 75.77999877929688
upload= 184671493, download = 185964750
epoch= 41, acc = 80.37000274658203
upload= 189175509, download = 190498950
epoch= 42, acc = 78.36000061035156
upload= 193679425, download = 195033050
epoch= 43, acc = 81.06999969482422
upload= 198183541, download = 199567350
epoch= 44, acc = 76.9800033569336
upload= 202687357, download = 204101350
epoch= 45, acc = 81.13999938964844
upload= 207191672, download = 208635800
epoch= 46, acc = 78.79000091552734
upload= 211695887, download = 213170150
epoch= 47, acc = 82.69000244140625
upload= 216199903, download = 217704350
epoch= 48, acc = 79.6500015258789
upload= 220703819, download = 222238450
epoch= 49, acc = 81.83000183105469
upload= 225207935, download = 226772750
epoch= 50, acc = 81.94999694824219
upload= 229711851, download = 231306850
epoch= 51, acc = 83.06999969482422
upload= 234216067, download = 235841250
epoch= 52, acc = 83.11000061035156
upload= 238720082, download = 240375400
epoch= 53, acc = 84.16000366210938
upload= 243224098, download = 244909600
epoch= 54, acc = 83.69999694824219
upload= 247728314, download = 249444000
epoch= 55, acc = 85.01000213623047
upload= 252232630, download = 253978500
epoch= 56, acc = 85.13999938964844
upload= 256736746, download = 258512800
epoch= 57, acc = 85.56999969482422
upload= 261240962, download = 263047200
epoch= 58, acc = 85.7699966430664
upload= 265744778, download = 267581200
epoch= 59, acc = 84.93000030517578
upload= 270248994, download = 272115600
epoch= 60, acc = 85.05000305175781
upload= 274752910, download = 276649700
epoch= 61, acc = 85.36000061035156
upload= 279256825, download = 281183750
epoch= 62, acc = 85.75
upload= 283761041, download = 285718150
epoch= 63, acc = 86.8499984741211
upload= 288264957, download = 290252250
epoch= 64, acc = 84.55999755859375
upload= 292769373, download = 294786850
epoch= 65, acc = 86.47000122070312
upload= 297273488, download = 299321100
epoch= 66, acc = 85.47000122070312
upload= 301777604, download = 303855400
epoch= 67, acc = 86.1500015258789
upload= 306281620, download = 308389600
epoch= 68, acc = 85.66000366210938
upload= 310785635, download = 312923750
epoch= 69, acc = 87.16000366210938
upload= 315289951, download = 317458250
epoch= 70, acc = 86.33999633789062
upload= 319794067, download = 321992550
epoch= 71, acc = 87.51000213623047
upload= 324297983, download = 326526650
epoch= 72, acc = 87.08000183105469
upload= 328802199, download = 331061050
epoch= 73, acc = 88.73999786376953
upload= 333306415, download = 335595450
epoch= 74, acc = 86.12999725341797
upload= 337810531, download = 340129750
epoch= 75, acc = 88.73999786376953
upload= 342314647, download = 344664050
epoch= 76, acc = 87.44999694824219
upload= 346818562, download = 349198100
epoch= 77, acc = 88.62000274658203
upload= 351322678, download = 353732400
epoch= 78, acc = 88.2300033569336
upload= 355826793, download = 358266650
epoch= 79, acc = 89.73999786376953
upload= 360331108, download = 362801100
epoch= 80, acc = 88.9800033569336
upload= 364835224, download = 367335400
epoch= 81, acc = 89.47000122070312
upload= 369339640, download = 371870000
epoch= 82, acc = 89.11000061035156
upload= 373844056, download = 376404600
epoch= 83, acc = 89.16000366210938
upload= 378348172, download = 380938900
epoch= 84, acc = 88.23999786376953
upload= 382852288, download = 385473200
epoch= 85, acc = 89.87000274658203
upload= 387356504, download = 390007600
epoch= 86, acc = 89.62999725341797
upload= 391860719, download = 394541950
epoch= 87, acc = 90.2699966430664
upload= 396364935, download = 399076350
epoch= 88, acc = 89.37000274658203
upload= 400869051, download = 403610650
epoch= 89, acc = 90.47000122070312
upload= 405373365, download = 408145050
epoch= 90, acc = 89.02999877929688
upload= 409877681, download = 412679550
epoch= 91, acc = 90.1500015258789
upload= 414381597, download = 417213650
epoch= 92, acc = 90.11000061035156
upload= 418885613, download = 421747850
epoch= 93, acc = 90.83999633789062
upload= 423390129, download = 426282550
epoch= 94, acc = 89.43000030517578
upload= 427894345, download = 430816950
epoch= 95, acc = 90.83000183105469
upload= 432398661, download = 435351450
epoch= 96, acc = 90.33999633789062
upload= 436902775, download = 439885650
epoch= 97, acc = 90.94000244140625
upload= 441406991, download = 444420050
epoch= 98, acc = 90.43000030517578
upload= 445911007, download = 448954250
epoch= 99, acc = 91.43000030517578
upload= 450415123, download = 453488550
